"LONG_SCHOOL_YEAR","SCHOOL_DISTRCT_CD","SCHOOL_DSTRCT_NM","INSTN_NUMBER","INSTN_NAME","SUBGRP_DESC","TEST_CMPNT_TYP_CD","NATIONAL_NUM_TESTED_CNT","STATE_NUM_TESTED_CNT","DSTRCT_NUM_TESTED_CNT","INSTN_NUM_TESTED_CNT","STATE_AVG_SCORE_VAL","DSTRCT_AVG_SCORE_VAL","INSTN_AVG_SCORE_VAL"
"2017-18","667","Gwinnett County","0805","Peachtree Ridge High School","All Students","Essay Total",1449142,28569,4016,291,13,14,15
"2017-18","667","Gwinnett County","0805","Peachtree Ridge High School","All Students","Essay Writing Score - New",1449142,28569,4016,291,5,5,5
"2017-18","667","Gwinnett County","0805","Peachtree Ridge High School","All Students","Evidence Based Reading and Writing - New",1449142,65791,8642,548,536,553,566
"2017-18","667","Gwinnett County","0805","Peachtree Ridge High School","All Students","Math Section Score - New",2136539,65790,8642,548,516,550,567
"2017-18","667","Gwinnett County","0805","Peachtree Ridge High School","All Students","Reading Test  Score - New",2136539,65796,8642,548,270,279,284
"2017-18","667","Gwinnett County","0805","Peachtree Ridge High School","All Students","WritLang Test  Score - New",2136539,65799,8642,548,266,274,283
"2017-18","667","Gwinnett County","1018","Lanier High School","All Students","Combined Test Score",2136539,65795,8642,315,1052,1103,1094
"2017-18","667","Gwinnett County","1018","Lanier High School","All Students","Essay Analysis Score - New",1449142,28569,4016,138,4,4,4
"2017-18","667","Gwinnett County","1018","Lanier High School","All Students","Essay Reading Score - New",1449142,28569,4016,138,5,5,5
"2017-18","667","Gwinnett County","1018","Lanier High School","All Students","Essay Total",1449142,28569,4016,138,13,14,14
"2017-18","667","Gwinnett County","1018","Lanier High School","All Students","Essay Writing Score - New",1449142,28569,4016,138,5,5,5
"2017-18","667","Gwinnett County","1018","Lanier High School","All Students","Evidence Based Reading and Writing - New",1449142,65791,8642,315,536,553,553
"2017-18","667","Gwinnett County","1018","Lanier High School","All Students","Math Section Score - New",2136539,65790,8642,315,516,550,541
"2017-18","667","Gwinnett County","1018","Lanier High School","All Students","Reading Test  Score - New",2136539,65796,8642,315,270,279,280
"2017-18","667","Gwinnett County","1018","Lanier High School","All Students","WritLang Test  Score - New",2136539,65799,8642,315,266,274,273
"2017-18","667","Gwinnett County","1019","Gwinnett School of Mathematics, Science and Technology","All Students","Combined Test Score",2136539,65795,8642,173,1052,1103,1363
"2017-18","667","Gwinnett County","1019","Gwinnett School of Mathematics, Science and Technology","All Students","Essay Analysis Score - New",1449142,28569,4016,142,4,4,5
"2017-18","667","Gwinnett County","1019","Gwinnett School of Mathematics, Science and Technology","All Students","Essay Reading Score - New",1449142,28569,4016,142,5,5,6
"2017-18","667","Gwinnett County","1019","Gwinnett School of Mathematics, Science and Technology","All Students","Essay Total",1449142,28569,4016,142,13,14,16
"2017-18","667","Gwinnett County","1019","Gwinnett School of Mathematics, Science and Technology","All Students","Essay Writing Score - New",1449142,28569,4016,142,5,5,6
"2017-18","667","Gwinnett County","1019","Gwinnett School of Mathematics, Science and Technology","All Students","Evidence Based Reading and Writing - New",1449142,65791,8642,173,536,553,667
"2017-18","667","Gwinnett County","1019","Gwinnett School of Mathematics, Science and Technology","All Students","Math Section Score - New",2136539,65790,8642,173,516,550,696
"2017-18","667","Gwinnett County","1019","Gwinnett School of Mathematics, Science and Technology","All Students","Reading Test  Score - New",2136539,65796,8642,173,270,279,330
"2017-18","667","Gwinnett County","1019","Gwinnett School of Mathematics, Science and Technology","All Students","WritLang Test  Score - New",2136539,65799,8642,173,266,274,337
"2017-18","667","Gwinnett County","1050","Berkmar High School","All Students","Combined Test Score",2136539,65795,8642,283,1052,1103,1013
"2017-18","667","Gwinnett County","1050","Berkmar High School","All Students","Essay Analysis Score - New",1449142,28569,4016,105,4,4,4
"2017-18","667","Gwinnett County","1050","Berkmar High School","All Students","Essay Reading Score - New",1449142,28569,4016,105,5,5,5
"2017-18","667","Gwinnett County","1050","Berkmar High School","All Students","Essay Total",1449142,28569,4016,105,13,14,13
"2017-18","667","Gwinnett County","1050","Berkmar High School","All Students","Essay Writing Score - New",1449142,28569,4016,105,5,5,5
"2017-18","667","Gwinnett County","1050","Berkmar High School","All Students","Evidence Based Reading and Writing - New",1449142,65791,8642,283,536,553,508
"2017-18","667","Gwinnett County","1050","Berkmar High School","All Students","Math Section Score - New",2136539,65790,8642,283,516,550,505
"2017-18","667","Gwinnett County","1050","Berkmar High School","All Students","Reading Test  Score - New",2136539,65796,8642,283,270,279,256
"2017-18","667","Gwinnett County","1050","Berkmar High School","All Students","WritLang Test  Score - New",2136539,65799,8642,283,266,274,253
"2017-18","667","Gwinnett County","1212","Gwinnett Online Campus","All Students","Combined Test Score",2136539,65795,8642,24,1052,1103,1131
"2017-18","667","Gwinnett County","1212","Gwinnett Online Campus","All Students","Essay Analysis Score - New",1449142,28569,4016,7,4,4,
"2017-18","667","Gwinnett County","1212","Gwinnett Online Campus","All Students","Essay Reading Score - New",1449142,28569,4016,7,5,5,
"2017-18","667","Gwinnett County","1212","Gwinnett Online Campus","All Students","Essay Total",1449142,28569,4016,7,13,14,
"2017-18","667","Gwinnett County","1212","Gwinnett Online Campus","All Students","Essay Writing Score - New",1449142,28569,4016,7,5,5,
"2017-18","667","Gwinnett County","1212","Gwinnett Online Campus","All Students","Evidence Based Reading and Writing - New",1449142,65791,8642,24,536,553,579
"2017-18","667","Gwinnett County","1212","Gwinnett Online Campus","All Students","Math Section Score - New",2136539,65790,8642,24,516,550,552
"2017-18","667","Gwinnett County","1212","Gwinnett Online Campus","All Students","Reading Test  Score - New",2136539,65796,8642,24,270,279,287
"2017-18","667","Gwinnett County","1212","Gwinnett Online Campus","All Students","WritLang Test  Score - New",2136539,65799,8642,24,266,274,292
"2017-18","667","Gwinnett County","1410","Mountain View High School","All Students","Combined Test Score",2136539,65795,8642,402,1052,1103,1119
"2017-18","667","Gwinnett County","1410","Mountain View High School","All Students","Essay Analysis Score - New",1449142,28569,4016,171,4,4,4
"2017-18","667","Gwinnett County","1410","Mountain View High School","All Students","Essay Reading Score - New",1449142,28569,4016,171,5,5,5
"2017-18","667","Gwinnett County","1410","Mountain View High School","All Students","Essay Total",1449142,28569,4016,171,13,14,15
"2017-18","667","Gwinnett County","1410","Mountain View High School","All Students","Essay Writing Score - New",1449142,28569,4016,171,5,5,5
"2017-18","667","Gwinnett County","1410","Mountain View High School","All Students","Evidence Based Reading and Writing - New",1449142,65791,8642,402,536,553,561
"2017-18","667","Gwinnett County","1410","Mountain View High School","All Students","Math Section Score - New",2136539,65790,8642,402,516,550,558
"2017-18","667","Gwinnett County","1410","Mountain View High School","All Students","Reading Test  Score - New",2136539,65796,8642,402,270,279,285
"2017-18","667","Gwinnett County","1410","Mountain View High School","All Students","WritLang Test  Score - New",2136539,65799,8642,402,266,274,277
"2017-18","667","Gwinnett County","1710","Archer High School","All Students","Combined Test Score",2136539,65795,8642,464,1052,1103,1089
"2017-18","667","Gwinnett County","1710","Archer High School","All Students","Essay Analysis Score - New",1449142,28569,4016,208,4,4,4
"2017-18","667","Gwinnett County","1710","Archer High School","All Students","Essay Reading Score - New",1449142,28569,4016,208,5,5,5
"2017-18","667","Gwinnett County","1710","Archer High School","All Students","Essay Total",1449142,28569,4016,208,13,14,15
"2017-18","667","Gwinnett County","1710","Archer High School","All Students","Essay Writing Score - New",1449142,28569,4016,208,5,5,5
"2017-18","667","Gwinnett County","1710","Archer High School","All Students","Evidence Based Reading and Writing - New",1449142,65791,8642,464,536,553,551
"2017-18","667","Gwinnett County","1710","Archer High School","All Students","Math Section Score - New",2136539,65790,8642,464,516,550,538
"2017-18","667","Gwinnett County","1710","Archer High School","All Students","Reading Test  Score - New",2136539,65796,8642,464,270,279,279
"2017-18","667","Gwinnett County","1710","Archer High School","All Students","WritLang Test  Score - New",2136539,65799,8642,464,266,274,272
"2017-18","667","Gwinnett County","1814","Discovery High School","All Students","Combined Test Score",2136539,65795,8642,301,1052,1103,1013
"2017-18","667","Gwinnett County","1814","Discovery High School","All Students","Essay Analysis Score - New",1449142,28569,4016,105,4,4,4
"2017-18","667","Gwinnett County","1814","Discovery High School","All Students","Essay Reading Score - New",1449142,28569,4016,105,5,5,5
"2017-18","667","Gwinnett County","1814","Discovery High School","All Students","Essay Total",1449142,28569,4016,105,13,14,13
"2017-18","667","Gwinnett County","1814","Discovery High School","All Students","Essay Writing Score - New",1449142,28569,4016,105,5,5,5
"2017-18","667","Gwinnett County","1814","Discovery High School","All Students","Evidence Based Reading and Writing - New",1449142,65791,8642,301,536,553,510
"2017-18","667","Gwinnett County","1814","Discovery High School","All Students","Math Section Score - New",2136539,65790,8642,301,516,550,503
"2017-18","667","Gwinnett County","1814","Discovery High School","All Students","Reading Test  Score - New",2136539,65796,8642,301,270,279,257
"2017-18","667","Gwinnett County","1814","Discovery High School","All Students","WritLang Test  Score - New",2136539,65799,8642,301,266,274,252
"2017-18","667","Gwinnett County","2558","South Gwinnett High School","All Students","Combined Test Score",2136539,65795,8642,410,1052,1103,994
"2017-18","667","Gwinnett County","2558","South Gwinnett High School","All Students","Essay Analysis Score - New",1449142,28569,4016,150,4,4,3
"2017-18","667","Gwinnett County","2558","South Gwinnett High School","All Students","Essay Reading Score - New",1449142,28569,4016,150,5,5,5
"2017-18","667","Gwinnett County","2558","South Gwinnett High School","All Students","Essay Total",1449142,28569,4016,150,13,14,13
"2017-18","667","Gwinnett County","2558","South Gwinnett High School","All Students","Essay Writing Score - New",1449142,28569,4016,150,5,5,5
"2017-18","667","Gwinnett County","2558","South Gwinnett High School","All Students","Evidence Based Reading and Writing - New",1449142,65791,8642,410,536,553,509
"2017-18","667","Gwinnett County","2558","South Gwinnett High School","All Students","Math Section Score - New",2136539,65790,8642,410,516,550,485
"2017-18","667","Gwinnett County","2558","South Gwinnett High School","All Students","Reading Test  Score - New",2136539,65796,8642,410,270,279,258
"2017-18","667","Gwinnett County","2558","South Gwinnett High School","All Students","WritLang Test  Score - New",2136539,65799,8642,410,266,274,252
"2017-18","667","Gwinnett County","3750","Central Gwinnett High School","All Students","Combined Test Score",2136539,65795,8642,289,1052,1103,1001
"2017-18","667","Gwinnett County","3750","Central Gwinnett High School","All Students","Essay Analysis Score - New",1449142,28569,4016,110,4,4,4
"2017-18","667","Gwinnett County","3750","Central Gwinnett High School","All Students","Essay Reading Score - New",1449142,28569,4016,110,5,5,5
"2017-18","667","Gwinnett County","3750","Central Gwinnett High School","All Students","Essay Total",1449142,28569,4016,110,13,14,14
"2017-18","667","Gwinnett County","3750","Central Gwinnett High School","All Students","Essay Writing Score - New",1449142,28569,4016,110,5,5,5
"2017-18","667","Gwinnett County","3750","Central Gwinnett High School","All Students","Evidence Based Reading and Writing - New",1449142,65791,8642,289,536,553,506
"2017-18","667","Gwinnett County","3750","Central Gwinnett High School","All Students","Math Section Score - New",2136539,65790,8642,289,516,550,494
