"LONG_SCHOOL_YEAR","SCHOOL_DISTRCT_CD","SCHOOL_DSTRCT_NM","INSTN_NUMBER","INSTN_NAME","SUBGRP_DESC","TEST_CMPNT_TYP_CD","NATIONAL_NUM_TESTED_CNT","STATE_NUM_TESTED_CNT","DSTRCT_NUM_TESTED_CNT","INSTN_NUM_TESTED_CNT","NATIONAL_AVG_SCORE_VAL","STATE_AVG_SCORE_VAL","DSTRCT_AVG_SCORE_VAL","INSTN_AVG_SCORE_VAL"
"2017-18","736","Thomas County","0191","Thomas County Central High School","All Students","Reading",1914817,45076,96,95,21.3,21.7,19.8,19.9
"2017-18","736","Thomas County","0191","Thomas County Central High School","All Students","Science",1914817,45077,96,95,20.7,21,19.2,19.2
"2017-18","736","Thomas County","0191","Thomas County Central High School","All Students","Writing Subscore",903603,14029,19,19,6.5,6.9,5.8,5.8
"2017-18","737","Tift County","3052","Northeast Campus, Tift County High School","All Students","Composite",1914817,45081,129,129,20.8,21,19.6,19.6
"2017-18","737","Tift County","3052","Northeast Campus, Tift County High School","All Students","English",1914817,45077,129,129,20.2,20.4,18.4,18.4
"2017-18","737","Tift County","3052","Northeast Campus, Tift County High School","All Students","Mathematics",1914817,45080,129,129,20.5,20.4,18.5,18.5
"2017-18","737","Tift County","3052","Northeast Campus, Tift County High School","All Students","Reading",1914817,45076,129,129,21.3,21.7,21,21
"2017-18","737","Tift County","3052","Northeast Campus, Tift County High School","All Students","Science",1914817,45077,129,129,20.7,21,19.9,19.9
"2017-18","737","Tift County","3052","Northeast Campus, Tift County High School","All Students","Writing Subscore",903603,14029,31,31,6.5,6.9,6.5,6.5
"2017-18","738","Toombs County","0192","Toombs County High School","All Students","Composite",1914817,45081,16,16,20.8,21,17.9,17.9
"2017-18","738","Toombs County","0192","Toombs County High School","All Students","English",1914817,45077,16,16,20.2,20.4,16.4,16.4
"2017-18","738","Toombs County","0192","Toombs County High School","All Students","Mathematics",1914817,45080,16,16,20.5,20.4,16.8,16.8
"2017-18","738","Toombs County","0192","Toombs County High School","All Students","Reading",1914817,45076,16,16,21.3,21.7,20.6,20.6
"2017-18","738","Toombs County","0192","Toombs County High School","All Students","Science",1914817,45077,16,16,20.7,21,17.8,17.8
"2017-18","739","Towns County","0204","Towns County High School","All Students","Composite",1914817,45081,31,31,20.8,21,21,21
"2017-18","739","Towns County","0204","Towns County High School","All Students","English",1914817,45077,31,31,20.2,20.4,20.6,20.6
"2017-18","739","Towns County","0204","Towns County High School","All Students","Mathematics",1914817,45080,31,31,20.5,20.4,19,19
"2017-18","739","Towns County","0204","Towns County High School","All Students","Reading",1914817,45076,31,31,21.3,21.7,22.9,22.9
"2017-18","739","Towns County","0204","Towns County High School","All Students","Science",1914817,45077,31,31,20.7,21,20.7,20.7
"2017-18","739","Towns County","0204","Towns County High School","All Students","Writing Subscore",903603,14029,4,4,6.5,6.9,,
"2017-18","740","Treutlen County","0213","Treutlen Middle/High School","All Students","Composite",1914817,45081,6,6,20.8,21,,
"2017-18","740","Treutlen County","0213","Treutlen Middle/High School","All Students","English",1914817,45077,6,6,20.2,20.4,,
"2017-18","740","Treutlen County","0213","Treutlen Middle/High School","All Students","Mathematics",1914817,45080,6,6,20.5,20.4,,
"2017-18","740","Treutlen County","0213","Treutlen Middle/High School","All Students","Reading",1914817,45076,6,6,21.3,21.7,,
"2017-18","740","Treutlen County","0213","Treutlen Middle/High School","All Students","Science",1914817,45077,6,6,20.7,21,,
"2017-18","741","Troup County","0201","Callaway High School","All Students","Composite",1914817,45081,288,63,20.8,21,19.7,18.4
"2017-18","741","Troup County","0201","Callaway High School","All Students","English",1914817,45077,288,63,20.2,20.4,18.8,17.2
"2017-18","741","Troup County","0201","Callaway High School","All Students","Mathematics",1914817,45080,288,63,20.5,20.4,19.5,18
"2017-18","741","Troup County","0201","Callaway High School","All Students","Reading",1914817,45076,288,63,21.3,21.7,20.1,18.8
"2017-18","741","Troup County","0201","Callaway High School","All Students","Science",1914817,45077,288,63,20.7,21,19.9,18.8
"2017-18","741","Troup County","0201","Callaway High School","All Students","Writing Subscore",903603,14029,84,13,6.5,6.9,6.3,5.5
"2017-18","741","Troup County","0387","Troup County High School","All Students","Composite",1914817,45081,288,105,20.8,21,19.7,20
"2017-18","741","Troup County","0387","Troup County High School","All Students","English",1914817,45077,288,105,20.2,20.4,18.8,19.1
"2017-18","741","Troup County","0387","Troup County High School","All Students","Mathematics",1914817,45080,288,105,20.5,20.4,19.5,19.9
"2017-18","741","Troup County","0387","Troup County High School","All Students","Reading",1914817,45076,288,105,21.3,21.7,20.1,20.4
"2017-18","741","Troup County","0387","Troup County High School","All Students","Science",1914817,45077,288,105,20.7,21,19.9,20
"2017-18","741","Troup County","0387","Troup County High School","All Students","Writing Subscore",903603,14029,84,28,6.5,6.9,6.3,6.3
"2017-18","741","Troup County","1052","LaGrange High School","All Students","Composite",1914817,45081,288,120,20.8,21,19.7,20.3
"2017-18","741","Troup County","1052","LaGrange High School","All Students","English",1914817,45077,288,120,20.2,20.4,18.8,19.4
"2017-18","741","Troup County","1052","LaGrange High School","All Students","Mathematics",1914817,45080,288,120,20.5,20.4,19.5,20
"2017-18","741","Troup County","1052","LaGrange High School","All Students","Reading",1914817,45076,288,120,21.3,21.7,20.1,20.6
"2017-18","741","Troup County","1052","LaGrange High School","All Students","Science",1914817,45077,288,120,20.7,21,19.9,20.4
"2017-18","741","Troup County","1052","LaGrange High School","All Students","Writing Subscore",903603,14029,84,43,6.5,6.9,6.3,6.6
"2017-18","742","Turner County","1050","Turner County Specialty School","All Students","Composite",1914817,45081,50,50,20.8,21,16.7,16.7
"2017-18","742","Turner County","1050","Turner County Specialty School","All Students","English",1914817,45077,50,50,20.2,20.4,15.6,15.6
"2017-18","742","Turner County","1050","Turner County Specialty School","All Students","Mathematics",1914817,45080,50,50,20.5,20.4,16.4,16.4
"2017-18","742","Turner County","1050","Turner County Specialty School","All Students","Reading",1914817,45076,50,50,21.3,21.7,17.2,17.2
"2017-18","742","Turner County","1050","Turner County Specialty School","All Students","Science",1914817,45077,50,50,20.7,21,16.9,16.9
"2017-18","742","Turner County","1050","Turner County Specialty School","All Students","Writing Subscore",903603,14029,10,10,6.5,6.9,6.1,6.1
"2017-18","743","Twiggs County","0201","Twiggs County High School","All Students","Composite",1914817,45081,24,24,20.8,21,15.8,15.8
"2017-18","743","Twiggs County","0201","Twiggs County High School","All Students","English",1914817,45077,24,24,20.2,20.4,14.3,14.3
"2017-18","743","Twiggs County","0201","Twiggs County High School","All Students","Mathematics",1914817,45080,24,24,20.5,20.4,15.9,15.9
"2017-18","743","Twiggs County","0201","Twiggs County High School","All Students","Reading",1914817,45076,24,24,21.3,21.7,15.5,15.5
"2017-18","743","Twiggs County","0201","Twiggs County High School","All Students","Science",1914817,45077,24,24,20.7,21,16.6,16.6
"2017-18","743","Twiggs County","0201","Twiggs County High School","All Students","Writing Subscore",903603,14029,8,8,6.5,6.9,,
"2017-18","744","Union County","0101","Union County High School","All Students","Composite",1914817,45081,81,80,20.8,21,20.6,20.6
"2017-18","744","Union County","0101","Union County High School","All Students","English",1914817,45077,81,80,20.2,20.4,19.9,19.9
"2017-18","744","Union County","0101","Union County High School","All Students","Mathematics",1914817,45080,81,80,20.5,20.4,19.6,19.6
"2017-18","744","Union County","0101","Union County High School","All Students","Reading",1914817,45076,81,80,21.3,21.7,21.9,21.9
"2017-18","744","Union County","0101","Union County High School","All Students","Science",1914817,45077,81,80,20.7,21,20.4,20.4
"2017-18","744","Union County","0101","Union County High School","All Students","Writing Subscore",903603,14029,26,25,6.5,6.9,6.3,6.2
"2017-18","744","Union County","3050","Woody Gap High/Elementary School","All Students","Composite",1914817,45081,81,1,20.8,21,20.6,
"2017-18","744","Union County","3050","Woody Gap High/Elementary School","All Students","English",1914817,45077,81,1,20.2,20.4,19.9,
"2017-18","744","Union County","3050","Woody Gap High/Elementary School","All Students","Mathematics",1914817,45080,81,1,20.5,20.4,19.6,
"2017-18","744","Union County","3050","Woody Gap High/Elementary School","All Students","Reading",1914817,45076,81,1,21.3,21.7,21.9,
"2017-18","744","Union County","3050","Woody Gap High/Elementary School","All Students","Science",1914817,45077,81,1,20.7,21,20.4,
"2017-18","744","Union County","3050","Woody Gap High/Elementary School","All Students","Writing Subscore",903603,14029,26,1,6.5,6.9,6.3,
"2017-18","745","Thomaston-Upson County","0195","Upson-Lee High School","All Students","Composite",1914817,45081,86,86,20.8,21,18.5,18.5
"2017-18","745","Thomaston-Upson County","0195","Upson-Lee High School","All Students","English",1914817,45077,86,86,20.2,20.4,17.1,17.1
"2017-18","745","Thomaston-Upson County","0195","Upson-Lee High School","All Students","Mathematics",1914817,45080,86,86,20.5,20.4,18,18
"2017-18","745","Thomaston-Upson County","0195","Upson-Lee High School","All Students","Reading",1914817,45076,86,86,21.3,21.7,19.6,19.6
"2017-18","745","Thomaston-Upson County","0195","Upson-Lee High School","All Students","Science",1914817,45077,86,86,20.7,21,19,19
"2017-18","745","Thomaston-Upson County","0195","Upson-Lee High School","All Students","Writing Subscore",903603,14029,24,24,6.5,6.9,6.7,6.7
"2017-18","746","Walker County","0190","Ridgeland High School","All Students","Composite",1914817,45081,291,153,20.8,21,19.7,19.9
"2017-18","746","Walker County","0190","Ridgeland High School","All Students","English",1914817,45077,291,153,20.2,20.4,19.3,19.7
"2017-18","746","Walker County","0190","Ridgeland High School","All Students","Mathematics",1914817,45080,291,153,20.5,20.4,18.9,18.9
"2017-18","746","Walker County","0190","Ridgeland High School","All Students","Reading",1914817,45076,291,153,21.3,21.7,20.5,20.6
"2017-18","746","Walker County","0190","Ridgeland High School","All Students","Science",1914817,45077,291,153,20.7,21,19.8,19.8
"2017-18","746","Walker County","0190","Ridgeland High School","All Students","Writing Subscore",903603,14029,124,81,6.5,6.9,6.2,6.1
"2017-18","746","Walker County","0198","LaFayette High School","All Students","Composite",1914817,45081,291,138,20.8,21,19.7,19.6
"2017-18","746","Walker County","0198","LaFayette High School","All Students","English",1914817,45077,291,138,20.2,20.4,19.3,18.9
"2017-18","746","Walker County","0198","LaFayette High School","All Students","Mathematics",1914817,45080,291,138,20.5,20.4,18.9,18.8
"2017-18","746","Walker County","0198","LaFayette High School","All Students","Reading",1914817,45076,291,138,21.3,21.7,20.5,20.4
"2017-18","746","Walker County","0198","LaFayette High School","All Students","Science",1914817,45077,291,138,20.7,21,19.8,19.8
"2017-18","746","Walker County","0198","LaFayette High School","All Students","Writing Subscore",903603,14029,124,43,6.5,6.9,6.2,6.2
"2017-18","747","Walton County","0111","Walnut Grove High School","All Students","Composite",1914817,45081,291,121,20.8,21,20.3,20.1
"2017-18","747","Walton County","0111","Walnut Grove High School","All Students","English",1914817,45077,291,121,20.2,20.4,19.8,20
"2017-18","747","Walton County","0111","Walnut Grove High School","All Students","Mathematics",1914817,45080,291,121,20.5,20.4,19.7,19.3
"2017-18","747","Walton County","0111","Walnut Grove High School","All Students","Reading",1914817,45076,291,121,21.3,21.7,20.9,20.7
"2017-18","747","Walton County","0111","Walnut Grove High School","All Students","Science",1914817,45077,291,121,20.7,21,20.5,20.3
"2017-18","747","Walton County","0111","Walnut Grove High School","All Students","Writing Subscore",903603,14029,75,25,6.5,6.9,6.7,6.9
"2017-18","747","Walton County","0199","Loganville High School","All Students","Composite",1914817,45081,291,115,20.8,21,20.3,20.3
"2017-18","747","Walton County","0199","Loganville High School","All Students","English",1914817,45077,291,115,20.2,20.4,19.8,19.5
"2017-18","747","Walton County","0199","Loganville High School","All Students","Mathematics",1914817,45080,291,115,20.5,20.4,19.7,20.2
"2017-18","747","Walton County","0199","Loganville High School","All Students","Reading",1914817,45076,291,115,21.3,21.7,20.9,20.6
"2017-18","747","Walton County","0199","Loganville High School","All Students","Science",1914817,45077,291,115,20.7,21,20.5,20.7
"2017-18","747","Walton County","0199","Loganville High School","All Students","Writing Subscore",903603,14029,75,35,6.5,6.9,6.7,6.6
"2017-18","747","Walton County","0205","Monroe Area High School","All Students","Composite",1914817,45081,291,55,20.8,21,20.3,20.7
"2017-18","747","Walton County","0205","Monroe Area High School","All Students","English",1914817,45077,291,55,20.2,20.4,19.8,20
"2017-18","747","Walton County","0205","Monroe Area High School","All Students","Mathematics",1914817,45080,291,55,20.5,20.4,19.7,19.5
"2017-18","747","Walton County","0205","Monroe Area High School","All Students","Reading",1914817,45076,291,55,21.3,21.7,20.9,22.1
"2017-18","747","Walton County","0205","Monroe Area High School","All Students","Science",1914817,45077,291,55,20.7,21,20.5,20.9
"2017-18","747","Walton County","0205","Monroe Area High School","All Students","Writing Subscore",903603,14029,75,15,6.5,6.9,6.7,6.7
"2017-18","748","Ware County","0195","Ware County High School","All Students","Composite",1914817,45081,77,77,20.8,21,19.8,19.8
"2017-18","748","Ware County","0195","Ware County High School","All Students","English",1914817,45077,77,77,20.2,20.4,19.1,19.1
"2017-18","748","Ware County","0195","Ware County High School","All Students","Mathematics",1914817,45080,77,77,20.5,20.4,19,19
"2017-18","748","Ware County","0195","Ware County High School","All Students","Reading",1914817,45076,77,77,21.3,21.7,20.9,20.9
